Date,Product,Menu,Type,Price,Unit,Total
2021-02-20,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,500,3,1500
2021-02-20,テータリック,ディナーメニュー,ドリンク,350,10,3500
2021-02-20,コーヒー,ディナーメニュー,ドリンク,350,2,700
2021-02-20,ハイボールｿｰﾀﾞ割り,ディナーメニュー,アルコール,450,14,6300
2021-02-20,緑茶,ディナーメニュー,ドリンク,300,1,300
2021-02-20,タイガービール瓶,ディナーメニュー,アルコール,600,1,600
2021-02-20,マレーシア・マリング,ディナーメニュー,アルコール,550,1,550
2021-02-20,エビ麺,テイクアウト,麺,1100,1,1100
2021-02-20,醤油チキンライス,テイクアウト,ご飯,900,1,900
2021-02-20,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-02-20,ホワイト単品,アフタヌーンティー,単品,390,5,1950
2021-02-20,全粒粉単品,アフタヌーンティー,単品,450,3,1350
2021-02-20,テータリック,アフタヌーンティー,セットドリンク,150,5,750
2021-02-20,ホワイト単品,テイクアウト,弁当,390,1,390
2021-02-20,替玉,ディナーメニュー,麺,200,2,400
2021-02-20,ライムティー,ディナーメニュー,ドリンク,450,3,1350
2021-02-20,ダルゴナコーヒー,アフタヌーンティー,セットドリンク,350,1,350
2021-02-20,ダルゴナコーヒー,ディナーメニュー,ドリンク,500,2,1000
2021-02-20,擂茶,ディナーメニュー,ご飯,1200,5,6000
2021-02-20,擂茶,テイクアウト,弁当,1000,1,1000
2021-02-20,魚生イーサン,イベント,春節,2688,4,10752
2021-02-20,魚生イーサン,イベント,春節,2688,1,2688
2021-02-20,春巻きのｼｭｰｶﾞｰｽﾅｯｸ春捲糖酥餅,イベント,春節,688,2,1376
2021-02-20,海苔春巻き香脆紫菜酥捲,イベント,春節,888,1,888
2021-02-20,春節お菓子,イベント,春節,1388,3,4164
2021-02-20,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1490,1,1490
2021-02-22,エビ麺,ランチメニュー,麺,1100,3,3300
2021-02-22,カレーラクサ麺,ランチメニュー,麺,900,3,2700
2021-02-22,ナシレマッ,ランチメニュー,ご飯,900,5,4500
2021-02-22,醤油チキンライス,ランチメニュー,ご飯,900,1,900
2021-02-22,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,3,2700
2021-02-22,テータリック,ランチメニュー,セットドリンク,150,4,600
2021-02-22,ミロ,ランチメニュー,セットドリンク,150,3,450
2021-02-22,緑茶,ランチメニュー,セットドリンク,150,1,150
2021-02-22,ホワイト単品,アフタヌーンティー,単品,390,1,390
2021-02-22,ミロ,アフタヌーンティー,セットドリンク,150,1,150
2021-02-22,ライムティー,ディナーメニュー,ドリンク,450,2,900
2021-02-22,擂茶,ランチメニュー,ご飯,1000,2,2000
2021-02-22,魚生イーサン,イベント,春節,2688,1,2688
2021-02-24,エビ麺,ランチメニュー,麺,1100,1,1100
2021-02-24,カレーラクサ麺,ランチメニュー,麺,900,6,5400
2021-02-24,ナシレマッ,ランチメニュー,ご飯,900,2,1800
2021-02-24,コーヒー,ランチメニュー,セットドリンク,150,6,900
2021-02-24,カレーラクサ麺,テイクアウト,麺,900,1,900
2021-02-24,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,1,900
2021-02-24,テータリック,ランチメニュー,セットドリンク,150,3,450
2021-02-24,ミロ,ランチメニュー,セットドリンク,150,1,150
2021-02-24,替玉,ディナーメニュー,麺,200,2,400
2021-02-24,擂茶,ランチメニュー,ご飯,1000,3,3000
2021-02-25,エビ麺,ランチメニュー,麺,1100,2,2200
2021-02-25,カレーラクサ麺,ランチメニュー,麺,900,5,4500
2021-02-25,ナシレマッ,ランチメニュー,ご飯,900,3,2700
2021-02-25,醤油チキンライス,ランチメニュー,ご飯,900,3,2700
2021-02-25,コーヒー,ランチメニュー,セットドリンク,150,2,300
2021-02-25,ナシレマッ,ディナーメニュー,ご飯,1100,1,1100
2021-02-25,テータリック,ディナーメニュー,ドリンク,350,1,350
2021-02-25,ナシレマッ,テイクアウト,ご飯,900,1,900
2021-02-25,醤油チキンライス,テイクアウト,ご飯,900,1,900
2021-02-25,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,1,900
2021-02-25,テータリック,ランチメニュー,セットドリンク,150,9,1350
2021-02-25,ミロ,ランチメニュー,セットドリンク,150,3,450
2021-02-25,ホワイト単品,アフタヌーンティー,単品,390,2,780
2021-02-25,全粒粉単品,アフタヌーンティー,単品,450,1,450
2021-02-25,テータリック,アフタヌーンティー,セットドリンク,150,2,300
2021-02-25,マレーシア風漬物,テイクアウト,弁当,350,1,350
2021-02-25,擂茶,ランチメニュー,ご飯,1000,3,3000
2021-02-25,擂茶,テイクアウト,弁当,1000,2,2000
2021-02-26,エビ麺,ランチメニュー,麺,1100,2,2200
2021-02-26,カレーラクサ麺,ランチメニュー,麺,900,4,3600
2021-02-26,ナシレマッ,ランチメニュー,ご飯,900,1,900
2021-02-26,醤油チキンライス,ランチメニュー,ご飯,900,3,2700
2021-02-26,ナシレマッ,ディナーメニュー,ご飯,1100,1,1100
2021-02-26,醤油チキンライス,ディナーメニュー,ご飯,1100,1,1100
2021-02-26,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-02-26,紅茶,ディナーメニュー,ドリンク,350,1,350
2021-02-26,ミロ,ディナーメニュー,ドリンク,350,2,700
2021-02-26,カレーラクサ麺,テイクアウト,麺,900,1,900
2021-02-26,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,3,2700
2021-02-26,全粒粉単品,アフタヌーンティー,単品,450,1,450
2021-02-26,紅茶,アフタヌーンティー,セットドリンク,150,1,150
2021-02-26,替玉,ディナーメニュー,麺,200,1,200
2021-02-26,擂茶,ランチメニュー,ご飯,1000,1,1000
2021-02-27,エビ麺,ディナーメニュー,麺,1300,3,3900
2021-02-27,カレーラクサ麺,ディナーメニュー,麺,1100,1,1100
2021-02-27,ナシレマッ,ディナーメニュー,ご飯,1100,6,6600
2021-02-27,醤油チキンライス,ディナーメニュー,ご飯,1100,1,1100
2021-02-27,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-02-27,チキンライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,200,1,200
2021-02-27,ココナッツライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,200,2,400
2021-02-27,テータリック,ディナーメニュー,ドリンク,350,5,1750
2021-02-27,コーヒー,ディナーメニュー,ドリンク,350,3,1050
2021-02-27,ｼﾝｶﾞﾎﾟｰﾙ・ｽﾘﾝｸﾞ,ディナーメニュー,アルコール,550,1,550
2021-02-27,カレーラクサ麺,テイクアウト,麺,900,1,900
2021-02-27,ナシレマッ,テイクアウト,ご飯,900,1,900
2021-02-27,ﾆﾝﾆｸ味茹で豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-02-27,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-02-27,全粒粉単品,アフタヌーンティー,単品,450,2,900
2021-02-27,コーヒー,アフタヌーンティー,セットドリンク,150,1,150
2021-02-27,テータリック,アフタヌーンティー,セットドリンク,150,1,150
2021-02-27,ホワイト単品,テイクアウト,弁当,390,3,1170
2021-02-27,ライムティー,ディナーメニュー,ドリンク,450,1,450
2021-02-27,ダルゴナコーヒー,ディナーメニュー,ドリンク,500,1,500
2021-02-27,擂茶,ディナーメニュー,ご飯,1200,6,7200
2021-02-27,タンブラーバッグ,雑貨,トートバッグ,690,1,690
2021-03-02,エビ麺,ランチメニュー,麺,1100,1,1100
2021-03-02,ナシレマッ,ランチメニュー,ご飯,900,3,2700
2021-03-02,醤油チキンライス,ランチメニュー,ご飯,900,1,900
2021-03-02,紅茶,ランチメニュー,セットドリンク,150,2,300
2021-03-02,コーヒー,ランチメニュー,セットドリンク,150,1,150
2021-03-02,カレーラクサ麺,ディナーメニュー,麺,1100,1,1100
2021-03-02,醤油チキンライス,ディナーメニュー,ご飯,1100,1,1100
2021-03-02,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-02,ビール,ディナーメニュー,アルコール,450,2,900
2021-03-02,カールスバーグ瓶,ディナーメニュー,アルコール,400,1,400
2021-03-02,マレーシア・マリング,ディナーメニュー,アルコール,550,1,550
2021-03-02,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,8,7200
2021-03-02,テータリック,ランチメニュー,セットドリンク,150,2,300
2021-03-02,ミロ,ランチメニュー,セットドリンク,150,1,150
2021-03-02,擂茶,ランチメニュー,ご飯,1000,6,6000
2021-03-02,タンブラーバッグ,雑貨,トートバッグ,690,1,690
2021-03-03,エビ麺,ランチメニュー,麺,1100,1,1100
2021-03-03,カレーラクサ麺,ランチメニュー,麺,900,4,3600
2021-03-03,ナシレマッ,ランチメニュー,ご飯,900,4,3600
2021-03-03,醤油チキンライス,ランチメニュー,ご飯,900,3,2700
2021-03-03,コーヒー,ランチメニュー,セットドリンク,150,5,750
2021-03-03,カレーラクサ麺,ディナーメニュー,麺,1100,1,1100
2021-03-03,エビ麺,テイクアウト,麺,1100,1,1100
2021-03-03,ナシレマッ,テイクアウト,ご飯,900,1,900
2021-03-03,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,1,900
2021-03-03,テータリック,ランチメニュー,セットドリンク,150,4,600
2021-03-03,ミロ,ランチメニュー,セットドリンク,150,2,300
2021-03-03,ナシゴレン,テイクアウト,ご飯,1000,1,1000
2021-03-03,ホワイト単品,アフタヌーンティー,単品,390,1,390
2021-03-03,シフォンケーキ単品,アフタヌーンティー,単品,500,1,500
2021-03-03,ミロ,アフタヌーンティー,セットドリンク,150,1,150
2021-03-03,ライムティー,ディナーメニュー,ドリンク,450,1,450
2021-03-03,擂茶,ランチメニュー,ご飯,1000,6,6000
2021-03-04,エビ麺,ランチメニュー,麺,1100,1,1100
2021-03-04,カレーラクサ麺,ランチメニュー,麺,900,3,2700
2021-03-04,ナシレマッ,ランチメニュー,ご飯,900,3,2700
2021-03-04,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,500,1,500
2021-03-04,コーヒー,ディナーメニュー,ドリンク,350,2,700
2021-03-04,ハイボールｿｰﾀﾞ割り,ディナーメニュー,アルコール,450,1,450
2021-03-04,ｼﾝｶﾞﾎﾟｰﾙ・ｽﾘﾝｸﾞ,ディナーメニュー,アルコール,550,1,550
2021-03-04,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,4,3600
2021-03-04,テータリック,ランチメニュー,セットドリンク,150,3,450
2021-03-04,ミロ,ランチメニュー,セットドリンク,150,1,150
2021-03-04,ホワイト単品,テイクアウト,弁当,390,1,390
2021-03-04,全粒粉単品,テイクアウト,弁当,450,1,450
2021-03-04,テータリック,テイクアウト,ﾗﾝﾁセットドリンク,150,1,150
2021-03-04,ダルゴナコーヒー,ディナーメニュー,ドリンク,500,2,1000
2021-03-04,擂茶,ランチメニュー,ご飯,1000,3,3000
2021-03-04,擂茶,ディナーメニュー,ご飯,1200,1,1200
2021-03-04,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1490,1,1490
2021-03-04,タンブラーバッグ,雑貨,トートバッグ,690,7,4830
2021-03-05,エビ麺,ランチメニュー,麺,1100,1,1100
2021-03-05,カレーラクサ麺,ランチメニュー,麺,900,5,4500
2021-03-05,ナシレマッ,ランチメニュー,ご飯,900,4,3600
2021-03-05,醤油チキンライス,ランチメニュー,ご飯,900,1,900
2021-03-05,カレーラクサ麺,ディナーメニュー,麺,1100,2,2200
2021-03-05,ナシレマッ,ディナーメニュー,ご飯,1100,2,2200
2021-03-05,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,2,1400
2021-03-05,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-05,茹で野菜自家製ソース,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-05,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-05,ココナッツライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,200,1,200
2021-03-05,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,500,1,500
2021-03-05,テータリック,ディナーメニュー,ドリンク,350,2,700
2021-03-05,コーヒー,ディナーメニュー,ドリンク,350,1,350
2021-03-05,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,4,3600
2021-03-05,テータリック,ランチメニュー,セットドリンク,150,7,1050
2021-03-05,ミロ,ランチメニュー,セットドリンク,150,1,150
2021-03-05,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-05,ホワイト単品,アフタヌーンティー,単品,390,2,780
2021-03-05,シフォンケーキ単品,アフタヌーンティー,単品,500,1,500
2021-03-05,テータリック,アフタヌーンティー,セットドリンク,150,2,300
2021-03-05,ライムティー,ディナーメニュー,ドリンク,450,2,900
2021-03-05,ライムティー,アフタヌーンティー,セットドリンク,350,1,350
2021-03-05,擂茶,ランチメニュー,ご飯,1000,6,6000
2021-03-06,エビ麺,ディナーメニュー,麺,1300,2,2600
2021-03-06,カレーラクサ麺,ディナーメニュー,麺,1100,8,8800
2021-03-06,ナシレマッ,ディナーメニュー,ご飯,1100,5,5500
2021-03-06,醤油チキンライス,ディナーメニュー,ご飯,1100,1,1100
2021-03-06,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,2,1400
2021-03-06,揚げ春巻き,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-06,ココナッツライス,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,200,1,200
2021-03-06,ﾊﾟﾝﾀﾞﾝｼﾌｫﾝｹｰｷ,ディナーメニュー,デザート,500,1,500
2021-03-06,テータリック,ディナーメニュー,ドリンク,350,9,3150
2021-03-06,ミロ,ディナーメニュー,ドリンク,350,1,350
2021-03-06,ｼﾝｶﾞﾎﾟｰﾙ・ｽﾘﾝｸﾞ,ディナーメニュー,アルコール,550,2,1100
2021-03-06,カレーラクサ麺,テイクアウト,麺,900,1,900
2021-03-06,ｶﾎﾞﾁｬﾉひき肉和え,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-06,ホワイト単品,アフタヌーンティー,単品,390,5,1950
2021-03-06,全粒粉単品,アフタヌーンティー,単品,450,1,450
2021-03-06,紅茶,アフタヌーンティー,セットドリンク,150,1,150
2021-03-06,テータリック,アフタヌーンティー,セットドリンク,150,3,450
2021-03-06,ミロ,アフタヌーンティー,セットドリンク,150,1,150
2021-03-06,ドラゴンフルーツシャーベット,ディナーメニュー,デザート,350,1,350
2021-03-06,ライムティー,テイクアウト,ドリンク単品,450,1,450
2021-03-06,ダルゴナコーヒー,ディナーメニュー,ドリンク,500,1,500
2021-03-06,ダルゴナコーヒー,テイクアウト,ドリンク単品,500,1,500
2021-03-06,擂茶,ディナーメニュー,ご飯,1200,10,12000
2021-03-06,トートバッグ（ﾅｼﾚﾏｯ）,雑貨,トートバッグ,1490,3,4470
2021-03-06,タンブラーバッグ,雑貨,トートバッグ,690,1,690
2021-03-08,カレーラクサ麺,ランチメニュー,麺,900,1,900
2021-03-08,ナシレマッ,ランチメニュー,ご飯,900,4,3600
2021-03-08,醤油チキンライス,ランチメニュー,ご飯,900,1,900
2021-03-08,紅茶,ランチメニュー,セットドリンク,150,1,150
2021-03-08,エビ麺,ディナーメニュー,麺,1300,1,1300
2021-03-08,ナシレマッ,ディナーメニュー,ご飯,1100,2,2200
2021-03-08,手羽先の塩卵唐揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-08,テータリック,ディナーメニュー,ドリンク,350,2,700
2021-03-08,ミロ,ディナーメニュー,ドリンク,350,2,700
2021-03-08,カレーラクサ麺,テイクアウト,麺,900,1,900
2021-03-08,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,1,900
2021-03-08,ミロ,ランチメニュー,セットドリンク,150,4,600
2021-03-08,肉詰め厚揚げ,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-08,ホワイト単品,アフタヌーンティー,単品,390,1,390
2021-03-08,シフォンケーキ単品,アフタヌーンティー,単品,500,1,500
2021-03-08,テータリック,アフタヌーンティー,セットドリンク,150,1,150
2021-03-08,ホワイト単品,テイクアウト,弁当,390,1,390
2021-03-08,ライムティー,ディナーメニュー,ドリンク,450,1,450
2021-03-08,擂茶,ランチメニュー,ご飯,1000,1,1000
2021-03-08,擂茶,ディナーメニュー,ご飯,1200,1,1200
2021-03-09,エビ麺,ランチメニュー,麺,1100,1,1100
2021-03-09,カレーラクサ麺,ランチメニュー,麺,900,3,2700
2021-03-09,ナシレマッ,ランチメニュー,ご飯,900,4,3600
2021-03-09,醤油チキンライス,ランチメニュー,ご飯,900,1,900
2021-03-09,コーヒー,ランチメニュー,セットドリンク,150,1,150
2021-03-09,南乳唐揚げ豚,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-09,茹で野菜自家製ソース,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-09,揚げ饅頭ｶﾚｰﾁｷﾝ付,ディナーメニュー,ﾃｨﾌｨﾝﾃﾞｨﾅｰ,700,1,700
2021-03-09,醤油チキンライス,テイクアウト,ご飯,900,1,900
2021-03-09,ﾃｨﾌｨﾝﾗﾝﾁ,ランチメニュー,ご飯,900,4,3600
